p,rho,num.samples,alt.hyp,Method,Type,Prob
0.8,0,2000,4,BH,FDR,0.011049723756906077
0.8,0,2000,4,BH,FNR,0.00922509225092251
0.8,0,2000,4,Lfdr,FDR,0.049678550555230856
0.8,0,2000,4,Lfdr,FNR,0
0.8,0,2000,4,adaptBH,FNR,0
0.8,0,2000,4,adaptBH,FDR,0.060658578856152515
0.8,0,2000,4,Bonf,FNR,0.5227552275522755
0.8,0,2000,4,Bonf,FDR,0
0.8,0,2000,4,None,FNR,0.007380073800738007
0.8,0,2000,4,None,FDR,0.014050091631032376
0.8,0.2,2000,4,BH,FDR,0.006289308176100629
0.8,0.2,2000,4,BH,FNR,0.010644959298685034
0.8,0.2,2000,4,Lfdr,FDR,0.046052631578947366
0.8,0.2,2000,4,Lfdr,FNR,0.0012523481527864746
0.8,0.2,2000,4,adaptBH,FNR,0.0012523481527864746
0.8,0.2,2000,4,adaptBH,FDR,0.03450363196125908
0.8,0.2,2000,4,Bonf,FNR,0.5742016280525987
0.8,0.2,2000,4,Bonf,FDR,0
0.8,0.2,2000,4,None,FNR,0.007514088916718848
0.8,0.2,2000,4,None,FDR,0.006892230576441102
0.8,0.4,2000,4,BH,FDR,0.00946969696969697
0.8,0.4,2000,4,BH,FNR,6.369426751592356e-4
0.8,0.4,2000,4,Lfdr,FDR,0.06380441264162194
0.8,0.4,2000,4,Lfdr,FNR,0
0.8,0.4,2000,4,adaptBH,FNR,0
0.8,0.4,2000,4,adaptBH,FDR,0.12094064949608063
0.8,0.4,2000,4,Bonf,FNR,0.3522292993630573
0.8,0.4,2000,4,Bonf,FDR,0
0.8,0.4,2000,4,None,FNR,6.369426751592356e-4
0.8,0.4,2000,4,None,FDR,0.011964735516372796
0.8,0.6000000000000001,2000,4,BH,FDR,0.04567307692307692
0.8,0.6000000000000001,2000,4,BH,FNR,0
0.8,0.6000000000000001,2000,4,Lfdr,FDR,0.1038374717832957
0.8,0.6000000000000001,2000,4,Lfdr,FNR,0
0.8,0.6000000000000001,2000,4,adaptBH,FNR,0
0.8,0.6000000000000001,2000,4,adaptBH,FDR,0.206
0.8,0.6000000000000001,2000,4,Bonf,FNR,0.028967254408060455
0.8,0.6000000000000001,2000,4,Bonf,FDR,0
0.8,0.6000000000000001,2000,4,None,FNR,0
0.8,0.6000000000000001,2000,4,None,FDR,0.054198927933293624
0.8,0.8,2000,4,BH,FDR,0
0.8,0.8,2000,4,BH,FNR,0
0.8,0.8,2000,4,Lfdr,FDR,0.042161520190023755
0.8,0.8,2000,4,Lfdr,FNR,0
0.8,0.8,2000,4,adaptBH,FNR,0
0.8,0.8,2000,4,adaptBH,FDR,0
0.8,0.8,2000,4,Bonf,FNR,0.9683818970861748
0.8,0.8,2000,4,Bonf,FDR,0
0.8,0.8,2000,4,None,FNR,0
0.8,0.8,2000,4,None,FDR,0
0.8,0,2000,4,BH,FDR,0.010006253908692933
0.8,0,2000,4,BH,FNR,0.008145363408521303
0.8,0,2000,4,Lfdr,FDR,0.049434187016081
0.8,0,2000,4,Lfdr,FNR,0
0.8,0,2000,4,adaptBH,FNR,0
0.8,0,2000,4,adaptBH,FDR,0.05
0.8,0,2000,4,Bonf,FNR,0.5269423558897243
0.8,0,2000,4,Bonf,FDR,0
0.8,0,2000,4,None,FNR,0.006892230576441102
0.8,0,2000,4,None,FDR,0.010611735330836454
0.8,0.2,2000,4,BH,FDR,0.015950920245398775
0.8,0.2,2000,4,BH,FNR,0
0.8,0.2,2000,4,Lfdr,FDR,0.06960556844547564
0.8,0.2,2000,4,Lfdr,FNR,0
0.8,0.2,2000,4,adaptBH,FNR,0
0.8,0.2,2000,4,adaptBH,FDR,0.08656036446469248
0.8,0.2,2000,4,Bonf,FNR,0.38154613466334164
0.8,0.2,2000,4,Bonf,FDR,0
0.8,0.2,2000,4,None,FNR,0
0.8,0.2,2000,4,None,FDR,0.019559902200488997
0.8,0.4,2000,4,BH,FDR,0
0.8,0.4,2000,4,BH,FNR,0.004372267332916927
0.8,0.4,2000,4,Lfdr,FDR,0.04303646144650329
0.8,0.4,2000,4,Lfdr,FNR,0
0.8,0.4,2000,4,adaptBH,FNR,6.246096189881324e-4
0.8,0.4,2000,4,adaptBH,FDR,0.015384615384615385
0.8,0.4,2000,4,Bonf,FNR,0.6583385384134915
0.8,0.4,2000,4,Bonf,FDR,0
0.8,0.4,2000,4,None,FNR,0.003123048094940662
0.8,0.4,2000,4,None,FDR,0
0.8,0.6000000000000001,2000,4,BH,FDR,0.05341246290801187
0.8,0.6000000000000001,2000,4,BH,FNR,0
0.8,0.6000000000000001,2000,4,Lfdr,FDR,0.10893854748603352
0.8,0.6000000000000001,2000,4,Lfdr,FNR,0
0.8,0.6000000000000001,2000,4,adaptBH,FNR,0
0.8,0.6000000000000001,2000,4,adaptBH,FDR,0.2025
0.8,0.6000000000000001,2000,4,Bonf,FNR,0.025705329153605017
0.8,0.6000000000000001,2000,4,Bonf,FDR,0
0.8,0.6000000000000001,2000,4,None,FNR,0
0.8,0.6000000000000001,2000,4,None,FDR,0.057328605200945626
0.8,0.8,2000,4,BH,FDR,0.0012345679012345679
0.8,0.8,2000,4,BH,FNR,0
0.8,0.8,2000,4,Lfdr,FDR,0.05820721769499418
0.8,0.8,2000,4,Lfdr,FNR,0
0.8,0.8,2000,4,adaptBH,FNR,0
0.8,0.8,2000,4,adaptBH,FDR,0.191
0.8,0.8,2000,4,Bonf,FNR,0.10877626699629171
0.8,0.8,2000,4,Bonf,FDR,0
0.8,0.8,2000,4,None,FNR,0
0.8,0.8,2000,4,None,FDR,0.001850709438618137
0.8,0,2500,4,BH,FDR,0.007031642390758413
0.8,0,2500,4,BH,FNR,0.014947683109118086
0.8,0,2500,4,Lfdr,FDR,0.04523809523809524
0.8,0,2500,4,Lfdr,FNR,9.96512207274539e-4
0.8,0,2500,4,adaptBH,FNR,9.96512207274539e-4
0.8,0,2500,4,adaptBH,FDR,0.04250238777459408
0.8,0,2500,4,Bonf,FNR,0.5485799701046338
0.8,0,2500,4,Bonf,FDR,0
0.8,0,2500,4,None,FNR,0.0114598903836572
0.8,0,2500,4,None,FDR,0.00998003992015968
0.8,0.2,2500,4,BH,FDR,0.008977556109725686
0.8,0.2,2500,4,BH,FNR,0.0045090180360721445
0.8,0.2,2500,4,Lfdr,FDR,0.06114769520225776
0.8,0.2,2500,4,Lfdr,FNR,0
0.8,0.2,2500,4,adaptBH,FNR,0
0.8,0.2,2500,4,adaptBH,FDR,0.0746407046824293
0.8,0.2,2500,4,Bonf,FNR,0.43286573146292584
0.8,0.2,2500,4,Bonf,FDR,0
0.8,0.2,2500,4,None,FNR,0.002004008016032064
0.8,0.2,2500,4,None,FDR,0.014349332013854528
0.8,0.4,2500,4,BH,FDR,0.030155642023346304
0.8,0.4,2500,4,BH,FNR,0
0.8,0.4,2500,4,Lfdr,FDR,0.0878316559926807
0.8,0.4,2500,4,Lfdr,FNR,0
0.8,0.4,2500,4,adaptBH,FNR,0
0.8,0.4,2500,4,adaptBH,FDR,0.20112179487179488
0.8,0.4,2500,4,Bonf,FNR,0.20712136409227683
0.8,0.4,2500,4,Bonf,FDR,0
0.8,0.4,2500,4,None,FNR,0
0.8,0.4,2500,4,None,FDR,0.03718010622887494
0.8,0.6000000000000001,2500,4,BH,FDR,0.0892279241793805
0.8,0.6000000000000001,2500,4,BH,FNR,0
0.8,0.6000000000000001,2500,4,Lfdr,FDR,0.14086349760139555
0.8,0.6000000000000001,2500,4,Lfdr,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FDR,0.212
0.8,0.6000000000000001,2500,4,Bonf,FNR,0.015736040609137057
0.8,0.6000000000000001,2500,4,Bonf,FDR,0
0.8,0.6000000000000001,2500,4,None,FNR,0
0.8,0.6000000000000001,2500,4,None,FDR,0.09715857011915674
0.8,0.8,2500,4,BH,FDR,0
0.8,0.8,2500,4,BH,FNR,0
0.8,0.8,2500,4,Lfdr,FDR,0.050728041333959605
0.8,0.8,2500,4,Lfdr,FNR,0
0.8,0.8,2500,4,adaptBH,FNR,0
0.8,0.8,2500,4,adaptBH,FDR,0.009313725490196078
0.8,0.8,2500,4,Bonf,FNR,0.5848589807026224
0.8,0.8,2500,4,Bonf,FDR,0
0.8,0.8,2500,4,None,FNR,0
0.8,0.8,2500,4,None,FDR,0
0.8,0,2500,4,BH,FDR,0.010484273589615577
0.8,0,2500,4,BH,FNR,0.00999000999000999
0.8,0,2500,4,Lfdr,FDR,0.05075901328273245
0.8,0,2500,4,Lfdr,FNR,4.995004995004995e-4
0.8,0,2500,4,adaptBH,FNR,4.995004995004995e-4
0.8,0,2500,4,adaptBH,FDR,0.05390070921985816
0.8,0,2500,4,Bonf,FNR,0.551948051948052
0.8,0,2500,4,Bonf,FDR,0
0.8,0,2500,4,None,FNR,0.007492507492507493
0.8,0,2500,4,None,FDR,0.010950721752115481
0.8,0.2,2500,4,BH,FDR,0.001540041067761807
0.8,0.2,2500,4,BH,FNR,0.01568825910931174
0.8,0.2,2500,4,Lfdr,FDR,0.03138793526238352
0.8,0.2,2500,4,Lfdr,FNR,5.060728744939271e-4
0.8,0.2,2500,4,adaptBH,FNR,0.0020242914979757085
0.8,0.2,2500,4,adaptBH,FDR,0.011528822055137845
0.8,0.2,2500,4,Bonf,FNR,0.7034412955465587
0.8,0.2,2500,4,Bonf,FDR,0
0.8,0.2,2500,4,None,FNR,0.011639676113360324
0.8,0.2,2500,4,None,FDR,0.0030627871362940277
0.8,0.4,2500,4,BH,FDR,0
0.8,0.4,2500,4,BH,FNR,0.03441295546558704
0.8,0.4,2500,4,Lfdr,FDR,0.005045408678102927
0.8,0.4,2500,4,Lfdr,FNR,0.0020242914979757085
0.8,0.4,2500,4,adaptBH,FNR,0.004554655870445344
0.8,0.4,2500,4,adaptBH,FDR,0.001015744032503809
0.8,0.4,2500,4,Bonf,FNR,0.89574898785425106
0.8,0.4,2500,4,Bonf,FDR,0
0.8,0.4,2500,4,None,FNR,0.02631578947368421
0.8,0.4,2500,4,None,FDR,5.194805194805195e-4
0.8,0.6000000000000001,2500,4,BH,FDR,0.0014992503748125937
0.8,0.6000000000000001,2500,4,BH,FNR,0
0.8,0.6000000000000001,2500,4,Lfdr,FDR,0.04992867332382311
0.8,0.6000000000000001,2500,4,Lfdr,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FDR,0.011869436201780416
0.8,0.6000000000000001,2500,4,Bonf,FNR,0.6361361361361362
0.8,0.6000000000000001,2500,4,Bonf,FDR,0
0.8,0.6000000000000001,2500,4,None,FNR,0
0.8,0.6000000000000001,2500,4,None,FDR,0.0014992503748125937
0.8,0.8,2500,4,BH,FDR,5.053057099545225e-4
0.8,0.8,2500,4,BH,FNR,0
0.8,0.8,2500,4,Lfdr,FDR,0.05629770992366412
0.8,0.8,2500,4,Lfdr,FNR,0
0.8,0.8,2500,4,adaptBH,FNR,0
0.8,0.8,2500,4,adaptBH,FDR,0.2088
0.8,0.8,2500,4,Bonf,FNR,0.18554095045500504
0.8,0.8,2500,4,Bonf,FDR,0
0.8,0.8,2500,4,None,FNR,0
0.8,0.8,2500,4,None,FDR,5.053057099545225e-4
0.8,0,2500,4,BH,FDR,0.010665312341289994
0.8,0,2500,4,BH,FNR,0.013670886075949367
0.8,0,2500,4,Lfdr,FDR,0.045938104448742745
0.8,0,2500,4,Lfdr,FNR,0.0010126582278481013
0.8,0,2500,4,adaptBH,FNR,0.0010126582278481013
0.8,0,2500,4,adaptBH,FDR,0.03896736483195324
0.8,0,2500,4,Bonf,FNR,0.5508860759493671
0.8,0,2500,4,Bonf,FDR,0
0.8,0,2500,4,None,FNR,0.009113924050632912
0.8,0,2500,4,None,FDR,0.012613521695257316
0.8,0.2,2500,4,BH,FDR,0.006012024048096192
0.8,0.2,2500,4,BH,FNR,0.003015075376884422
0.8,0.2,2500,4,Lfdr,FDR,0.053732762719923916
0.8,0.2,2500,4,Lfdr,FNR,0
0.8,0.2,2500,4,adaptBH,FNR,0
0.8,0.2,2500,4,adaptBH,FDR,0.04693486590038314
0.8,0.2,2500,4,Bonf,FNR,0.5231155778894472
0.8,0.2,2500,4,Bonf,FDR,0
0.8,0.2,2500,4,None,FNR,0.002512562814070352
0.8,0.2,2500,4,None,FDR,0.0079960019990005
0.8,0.4,2500,4,BH,FDR,5.002501250625312e-4
0.8,0.4,2500,4,BH,FNR,0.01818181818181818
0.8,0.4,2500,4,Lfdr,FDR,0.022104757328207592
0.8,0.4,2500,4,Lfdr,FNR,0
0.8,0.4,2500,4,adaptBH,FNR,9.828009828009828e-4
0.8,0.4,2500,4,adaptBH,FDR,0.0029426189308484553
0.8,0.4,2500,4,Bonf,FNR,0.8402948402948403
0.8,0.4,2500,4,Bonf,FDR,0
0.8,0.4,2500,4,None,FNR,0.013759213759213759
0.8,0.4,2500,4,None,FDR,4.9800796812749e-4
0.8,0.6000000000000001,2500,4,BH,FDR,0.006009013520280421
0.8,0.6000000000000001,2500,4,BH,FNR,0
0.8,0.6000000000000001,2500,4,Lfdr,FDR,0.06235238545111006
0.8,0.6000000000000001,2500,4,Lfdr,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FDR,0.1477028767711464
0.8,0.6000000000000001,2500,4,Bonf,FNR,0.2755667506297229
0.8,0.6000000000000001,2500,4,Bonf,FDR,0
0.8,0.6000000000000001,2500,4,None,FNR,0
0.8,0.6000000000000001,2500,4,None,FDR,0.0075
0.8,0.8,2500,4,BH,FDR,0
0.8,0.8,2500,4,BH,FNR,0.03498250874562719
0.8,0.8,2500,4,Lfdr,FDR,0
0.8,0.8,2500,4,Lfdr,FNR,0.05697151424287856
0.8,0.8,2500,4,adaptBH,FNR,0.0024987506246876563
0.8,0.8,2500,4,adaptBH,FDR,0
0.8,0.8,2500,4,Bonf,FNR,0.9995002498750625
0.8,0.8,2500,4,Bonf,FDR,0
0.8,0.8,2500,4,None,FNR,0.01999000499750125
0.8,0.8,2500,4,None,FDR,0
0.8,0,2500,4,BH,FDR,0.013972055888223553
0.8,0,2500,4,BH,FNR,0.012
0.8,0,2500,4,Lfdr,FDR,0.051233396584440226
0.8,0,2500,4,Lfdr,FNR,0
0.8,0,2500,4,adaptBH,FNR,0
0.8,0,2500,4,adaptBH,FDR,0.04807234650166587
0.8,0,2500,4,Bonf,FNR,0.5465
0.8,0,2500,4,Bonf,FDR,0
0.8,0,2500,4,None,FNR,0.0075
0.8,0,2500,4,None,FDR,0.015865146256817054
0.8,0.2,2500,4,BH,FDR,0.0025012506253126563
0.8,0.2,2500,4,BH,FNR,0.013359722909450767
0.8,0.2,2500,4,Lfdr,FDR,0.03347680535628886
0.8,0.2,2500,4,Lfdr,FNR,0
0.8,0.2,2500,4,adaptBH,FNR,4.948045522018803e-4
0.8,0.2,2500,4,adaptBH,FDR,0.017509727626459144
0.8,0.2,2500,4,Bonf,FNR,0.6719445818901534
0.8,0.2,2500,4,Bonf,FDR,0
0.8,0.2,2500,4,None,FNR,0.009401286491835725
0.8,0.2,2500,4,None,FDR,0.002491280518186348
0.8,0.4,2500,4,BH,FDR,9.98502246630055e-4
0.8,0.4,2500,4,BH,FNR,0.005961251862891207
0.8,0.4,2500,4,Lfdr,FDR,0.04597156398104266
0.8,0.4,2500,4,Lfdr,FNR,0
0.8,0.4,2500,4,adaptBH,FNR,4.967709885742673e-4
0.8,0.4,2500,4,adaptBH,FDR,0.021876519202722412
0.8,0.4,2500,4,Bonf,FNR,0.644808743169399
0.8,0.4,2500,4,Bonf,FDR,0
0.8,0.4,2500,4,None,FNR,0.004967709885742673
0.8,0.4,2500,4,None,FDR,0.0029865604778496766
0.8,0.6000000000000001,2500,4,BH,FDR,0
0.8,0.6000000000000001,2500,4,BH,FNR,0
0.8,0.6000000000000001,2500,4,Lfdr,FDR,0.04694167852062589
0.8,0.6000000000000001,2500,4,Lfdr,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FDR,0.0024813895781637717
0.8,0.6000000000000001,2500,4,Bonf,FNR,0.7189054726368159
0.8,0.6000000000000001,2500,4,Bonf,FDR,0
0.8,0.6000000000000001,2500,4,None,FNR,0
0.8,0.6000000000000001,2500,4,None,FDR,0
0.8,0.8,2500,4,BH,FDR,0
0.8,0.8,2500,4,BH,FNR,0.0014895729890764648
0.8,0.8,2500,4,Lfdr,FDR,0.0372848948374761
0.8,0.8,2500,4,Lfdr,FNR,0
0.8,0.8,2500,4,adaptBH,FNR,0
0.8,0.8,2500,4,adaptBH,FDR,0
0.8,0.8,2500,4,Bonf,FNR,0.9870903674280039
0.8,0.8,2500,4,Bonf,FDR,0
0.8,0.8,2500,4,None,FNR,4.965243296921549e-4
0.8,0.8,2500,4,None,FDR,0
0.8,0,2500,4,BH,FDR,0.012024048096192385
0.8,0,2500,4,BH,FNR,0.010536879076768691
0.8,0,2500,4,Lfdr,FDR,0.05552918841955387
0.8,0,2500,4,Lfdr,FNR,0.0015052684395383843
0.8,0,2500,4,adaptBH,FNR,0.002007024586051179
0.8,0,2500,4,adaptBH,FDR,0.04786979415988511
0.8,0,2500,4,Bonf,FNR,0.5439036628198696
0.8,0,2500,4,Bonf,FDR,0
0.8,0,2500,4,None,FNR,0.008028098344204716
0.8,0,2500,4,None,FDR,0.016417910447761194
0.8,0.2,2500,4,BH,FDR,0.00456158134820071
0.8,0.2,2500,4,BH,FNR,0.010080645161290322
0.8,0.2,2500,4,Lfdr,FDR,0.04477611940298507
0.8,0.2,2500,4,Lfdr,FNR,0
0.8,0.2,2500,4,adaptBH,FNR,0.0010080645161290322
0.8,0.2,2500,4,adaptBH,FDR,0.033170731707317075
0.8,0.2,2500,4,Bonf,FNR,0.6088709677419355
0.8,0.2,2500,4,Bonf,FDR,0
0.8,0.2,2500,4,None,FNR,0.007560483870967742
0.8,0.2,2500,4,None,FDR,0.005555555555555556
0.8,0.4,2500,4,BH,FDR,0.017517517517517518
0.8,0.4,2500,4,BH,FNR,0
0.8,0.4,2500,4,Lfdr,FDR,0.07536504945831371
0.8,0.4,2500,4,Lfdr,FNR,0
0.8,0.4,2500,4,adaptBH,FNR,0
0.8,0.4,2500,4,adaptBH,FDR,0.1783172875680201
0.8,0.4,2500,4,Bonf,FNR,0.27254202750891493
0.8,0.4,2500,4,Bonf,FDR,0
0.8,0.4,2500,4,None,FNR,0
0.8,0.4,2500,4,None,FDR,0.022410358565737053
0.8,0.6000000000000001,2500,4,BH,FDR,5.002501250625312e-4
0.8,0.6000000000000001,2500,4,BH,FNR,0.0029940119760479044
0.8,0.6000000000000001,2500,4,Lfdr,FDR,0.047075606276747506
0.8,0.6000000000000001,2500,4,Lfdr,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FNR,0
0.8,0.6000000000000001,2500,4,adaptBH,FDR,0.006937561942517344
0.8,0.6000000000000001,2500,4,Bonf,FNR,0.7035928143712575
0.8,0.6000000000000001,2500,4,Bonf,FDR,0
0.8,0.6000000000000001,2500,4,None,FNR,9.98003992015968e-4
0.8,0.6000000000000001,2500,4,None,FDR,4.992511233150275e-4
0.8,0.8,2500,4,BH,FDR,0
0.8,0.8,2500,4,BH,FNR,0.015278462296697881
0.8,0.8,2500,4,Lfdr,FDR,0.0024582104228121925
0.8,0.8,2500,4,Lfdr,FNR,0
0.8,0.8,2500,4,adaptBH,FNR,9.857072449482504e-4
0.8,0.8,2500,4,adaptBH,FDR,0
0.8,0.8,2500,4,Bonf,FNR,1
0.8,0.8,2500,4,Bonf,FDR,0
0.8,0.8,2500,4,None,FNR,0.010842779694430755
0.8,0.8,2500,4,None,FDR,0
0.8,0,3000,4,BH,FDR,0.01180936313791649
0.8,0,3000,4,BH,FNR,0.01180936313791649
0.8,0,3000,4,Lfdr,FDR,0.052
0.8,0,3000,4,Lfdr,FNR,4.2176296921130323e-4
0.8,0,3000,4,adaptBH,FNR,4.2176296921130323e-4
0.8,0,3000,4,adaptBH,FDR,0.052
0.8,0,3000,4,Bonf,FNR,0.5630535638970898
0.8,0,3000,4,Bonf,FDR,0
0.8,0,3000,4,None,FNR,0.008435259384226065
0.8,0,3000,4,None,FDR,0.014668901927912825
0.8,0.2,3000,4,BH,FDR,0.007877280265339967
0.8,0.2,3000,4,BH,FNR,0.004161464835622139
0.8,0.2,3000,4,Lfdr,FDR,0.05616653574234093
0.8,0.2,3000,4,Lfdr,FNR,0
0.8,0.2,3000,4,adaptBH,FNR,0
0.8,0.2,3000,4,adaptBH,FDR,0.06425233644859812
0.8,0.2,3000,4,Bonf,FNR,0.5135247607157719
0.8,0.2,3000,4,Bonf,FDR,0
0.8,0.2,3000,4,None,FNR,0.0033291718684977114
0.8,0.2,3000,4,None,FDR,0.008281573498964804
0.8,0.4,3000,4,BH,FDR,0
0.8,0.4,3000,4,BH,FNR,0.04575986565910999
0.8,0.4,3000,4,Lfdr,FDR,0.0016884761502743773
0.8,0.4,3000,4,Lfdr,FNR,0.007136859781696054
0.8,0.4,3000,4,adaptBH,FNR,0.008396305625524769
0.8,0.4,3000,4,adaptBH,FDR,0.0016906170752324597
0.8,0.4,3000,4,Bonf,FNR,0.9172963895885811
0.8,0.4,3000,4,Bonf,FDR,0
0.8,0.4,3000,4,None,FNR,0.028547439126784216
0.8,0.4,3000,4,None,FDR,0
0.8,0.6000000000000001,3000,4,BH,FDR,0
0.8,0.6000000000000001,3000,4,BH,FNR,0.18970527189705272
0.8,0.6000000000000001,3000,4,Lfdr,FDR,0
0.8,0.6000000000000001,3000,4,Lfdr,FNR,0.23329182233291823
0.8,0.6000000000000001,3000,4,adaptBH,FNR,0.04690743046907431
0.8,0.6000000000000001,3000,4,adaptBH,FDR,0
0.8,0.6000000000000001,3000,4,Bonf,FNR,0.9946035699460357
0.8,0.6000000000000001,3000,4,Bonf,FDR,0
0.8,0.6000000000000001,3000,4,None,FNR,0.1278538812785388
0.8,0.6000000000000001,3000,4,None,FDR,0
0.8,0.8,3000,4,BH,FDR,0
0.8,0.8,3000,4,BH,FNR,0
0.8,0.8,3000,4,Lfdr,FDR,0.04911591355599214
0.8,0.8,3000,4,Lfdr,FNR,0
0.8,0.8,3000,4,adaptBH,FNR,0
0.8,0.8,3000,4,adaptBH,FDR,4.130524576621231e-4
0.8,0.8,3000,4,Bonf,FNR,0.843801652892562
0.8,0.8,3000,4,Bonf,FDR,0
0.8,0.8,3000,4,None,FNR,0
0.8,0.8,3000,4,None,FDR,0
0.8,0,3000,4,BH,FDR,0.010451505016722408
0.8,0,3000,4,BH,FNR,0.012103505843071787
0.8,0,3000,4,Lfdr,FDR,0.04847040127135479
0.8,0,3000,4,Lfdr,FNR,4.1736227045075126e-4
0.8,0,3000,4,adaptBH,FNR,4.1736227045075126e-4
0.8,0,3000,4,adaptBH,FDR,0.045816733067729085
0.8,0,3000,4,Bonf,FNR,0.5500834724540902
0.8,0,3000,4,Bonf,FDR,0
0.8,0,3000,4,None,FNR,0.009599332220367279
0.8,0,3000,4,None,FDR,0.012073272273105746
0.8,0.2,3000,4,BH,FDR,0.008728179551122194
0.8,0.2,3000,4,BH,FNR,0.0041753653444676405
0.8,0.2,3000,4,Lfdr,FDR,0.05710909807010634
0.8,0.2,3000,4,Lfdr,FNR,4.175365344467641e-4
0.8,0.2,3000,4,adaptBH,FNR,4.175365344467641e-4
0.8,0.2,3000,4,adaptBH,FDR,0.05710909807010634
0.8,0.2,3000,4,Bonf,FNR,0.5173277661795407
0.8,0.2,3000,4,Bonf,FDR,0
0.8,0.2,3000,4,None,FNR,0.003340292275574113
0.8,0.2,3000,4,None,FDR,0.011594202898550725
0.8,0.4,3000,4,BH,FDR,4.152823920265781e-4
0.8,0.4,3000,4,BH,FNR,0.012715340442986054
0.8,0.4,3000,4,Lfdr,FDR,0.029844807003581376
0.8,0.4,3000,4,Lfdr,FNR,0
0.8,0.4,3000,4,adaptBH,FNR,0
0.8,0.4,3000,4,adaptBH,FDR,0.0036779730281977932
0.8,0.4,3000,4,Bonf,FNR,0.8117309269893355
0.8,0.4,3000,4,Bonf,FDR,0
0.8,0.4,3000,4,None,FNR,0.007383100902378999
0.8,0.4,3000,4,None,FDR,8.257638315441783e-4
0.8,0.6000000000000001,3000,4,BH,FDR,0.0020721094073767096
0.8,0.6000000000000001,3000,4,BH,FNR,0
0.8,0.6000000000000001,3000,4,Lfdr,FDR,0.05679592636114375
0.8,0.6000000000000001,3000,4,Lfdr,FNR,0
0.8,0.6000000000000001,3000,4,adaptBH,FNR,0
0.8,0.6000000000000001,3000,4,adaptBH,FDR,0.09234828496042216
0.8,0.6000000000000001,3000,4,Bonf,FNR,0.4485049833887043
0.8,0.6000000000000001,3000,4,Bonf,FDR,0
0.8,0.6000000000000001,3000,4,None,FNR,0
0.8,0.6000000000000001,3000,4,None,FDR,0.0024855012427506215
0.8,0.8,3000,4,BH,FDR,0.0012468827930174563
0.8,0.8,3000,4,BH,FNR,0
0.8,0.8,3000,4,Lfdr,FDR,0.06096131301289566
0.8,0.8,3000,4,Lfdr,FNR,0
0.8,0.8,3000,4,adaptBH,FNR,0
0.8,0.8,3000,4,adaptBH,FDR,0.199
0.8,0.8,3000,4,Bonf,FNR,0.12193091968372867
0.8,0.8,3000,4,Bonf,FDR,0
0.8,0.8,3000,4,None,FNR,0
0.8,0.8,3000,4,None,FDR,0.0033181252592285357
0.8,0,3000,4,BH,FDR,0.010122311261071278
0.8,0,3000,4,BH,FNR,0.014693534844668345
0.8,0,3000,4,Lfdr,FDR,0.047961630695443645
0.8,0,3000,4,Lfdr,FNR,0
0.8,0,3000,4,adaptBH,FNR,4.1981528127623844e-4
0.8,0,3000,4,adaptBH,FDR,0.045691382765531065
0.8,0,3000,4,Bonf,FNR,0.5411418975650714
0.8,0,3000,4,Bonf,FDR,0
0.8,0,3000,4,None,FNR,0.009655751469353484
0.8,0,3000,4,None,FDR,0.012144053601340033
0.8,0.2,3000,4,BH,FDR,4.3196544276457883e-4
0.8,0.2,3000,4,BH,FNR,0.03260869565217391
0.8,0.2,3000,4,Lfdr,FDR,0.013201320132013201
0.8,0.2,3000,4,Lfdr,FNR,0
0.8,0.2,3000,4,adaptBH,FNR,0.002508361204013378
0.8,0.2,3000,4,adaptBH,FDR,0.0029251984956122023
0.8,0.2,3000,4,Bonf,FNR,0.8127090301003345
0.8,0.2,3000,4,Bonf,FDR,0
0.8,0.2,3000,4,None,FNR,0.0225752508361204
0.8,0.2,3000,4,None,FDR,4.2753313381787086e-4
0.8,0.4,3000,4,BH,FDR,0
0.8,0.4,3000,4,BH,FNR,0.6011730205278593
0.8,0.4,3000,4,Lfdr,FDR,0
0.8,0.4,3000,4,Lfdr,FNR,0.5391705069124424
0.8,0.4,3000,4,adaptBH,FNR,0.29409300377042313
0.8,0.4,3000,4,adaptBH,FDR,0
0.8,0.4,3000,4,Bonf,FNR,0.9970674486803519
0.8,0.4,3000,4,Bonf,FDR,0
0.8,0.4,3000,4,None,FNR,0.3598659405111018
0.8,0.4,3000,4,None,FDR,0
0.8,0.6000000000000001,3000,4,BH,FDR,0.026623638563937072
0.8,0.6000000000000001,3000,4,BH,FNR,0
0.8,0.6000000000000001,3000,4,Lfdr,FDR,0.08736762481089258
0.8,0.6000000000000001,3000,4,Lfdr,FNR,0
0.8,0.6000000000000001,3000,4,adaptBH,FNR,0
0.8,0.6000000000000001,3000,4,adaptBH,FDR,0.19566666666666666
0.8,0.6000000000000001,3000,4,Bonf,FNR,0.09407376709490262
0.8,0.6000000000000001,3000,4,Bonf,FDR,0
0.8,0.6000000000000001,3000,4,None,FNR,0
